"Funkyjet.zip","FUNKY JET (WORLD, REV 1)","FUNKY JET (WORLD, REV 1)","fbneo",
"Futspy.zip","FUTURE SPY","FUTURE SPY","fbneo",
"Ga2.zip","GOLDEN AXE THE REVENGE OF DEATH ADDER (WORLD, REV B)","GOLDEN AXE THE REVENGE OF DEATH ADDER (WORLD, REV B)","fbneo",
"Gaia.zip","GAIA","GAIA","fbneo",
"Gaiden.zip","NINJA GAIDEN (US)","NINJA GAIDEN (US)","fbneo",
"Galaga.zip","GALAGA (NAMCO REV. B)","GALAGA (NAMCO REV. B)","fbneo",
"Galagab2.zip","GALAGAB2","GALAGAB2","fbneo",
"Galagabl.zip","GALAGABL","GALAGABL","fbneo",
"Galaganm.zip","GALAGANM","GALAGANM","fbneo",
"Galap1.zip","SPACE INVADERS GALACTICA (GALAXIAJ HACK)","SPACE INVADERS GALACTICA (GALAXIAJ HACK)","fbneo",
"Galap4.zip","GALAXIAN PART 4 (HACK)","GALAXIAN PART 4 (HACK)","fbneo",
"Galapx.zip","GALAXIAN PART X (MOONALN HACK)","GALAXIAN PART X (MOONALN HACK)","fbneo",
"Galaxian.zip","GALAXIAN (NAMCO SET 1)","GALAXIAN (NAMCO SET 1)","fbneo",
"Galaxy Fight - Universal Warriors.zip","GALAXY FIGHT - UNIVERSAL WARRIORS","GALAXY FIGHT - UNIVERSAL WARRIORS","fbneo",
"Gallag.zip","GALLAG","GALLAG","fbneo",
"Gallop.zip","GALLOP - ARMED POLICE UNIT (JAPAN, M72 HARDWARE)","GALLOP - ARMED POLICE UNIT (JAPAN, M72 HARDWARE)","fbneo",
"Galmidw.zip","GALMIDW","GALMIDW","fbneo",
"Galnamco.zip","GALNAMCO","GALNAMCO","fbneo",
"Galturbo.zip","GALAXIAN TURBO (SUPERG HACK)","GALAXIAN TURBO (SUPERG HACK)","fbneo",
"Galxwars.zip","GALXWARS","GALXWARS","fbneo",
"Gangwars.zip","GANG WARS","GANG WARS","fbneo",
"Ganryu.zip","GANRYU / MUSASHI GANRYUKI","GANRYU / MUSASHI GANRYUKI","fbneo",
"Garou - Mark Of The Wolves.zip","GAROU - MARK OF THE WOLVES","GAROU - MARK OF THE WOLVES","fbneo",
"Garou.zip","GAROU - MARK OF THE WOLVES (NGM-2530)","GAROU - MARK OF THE WOLVES (NGM-2530)","fbneo",
"Garyoret.zip","GARYO RETSUDEN (JAPAN)","GARYO RETSUDEN (JAPAN)","fbneo",
"Gaunt2.zip","GAUNTLET II","GAUNTLET II","fbneo",
"Gaunt2p.zip","GAUNT2P","GAUNT2P","fbneo",
"Gaunt2pg.zip","GAUNT2PG","GAUNT2PG","fbneo",
"Gauntir1.zip","GAUNTIR1","GAUNTIR1","fbneo",
"Gauntir2.zip","GAUNTIR2","GAUNTIR2","fbneo",
"Gauntlet.zip","GAUNTLET (REV 14)","GAUNTLET (REV 14)","fbneo",
"Gberet.zip","GREEN BERET","GREEN BERET","fbneo",
"Gemini.zip","GEMINI WING (WORLD)","GEMINI WING (WORLD)","fbneo",
"Genpeitd.zip","GENPEI TOUMADEN","GENPEI TOUMADEN","fbneo",
"Ggxxac.zip","GGXXAC","GGXXAC","fbneo",
"Ghost Pilots.zip","GHOST PILOTS","GHOST PILOTS","fbneo",
"Ghostb.zip","THE REAL GHOSTBUSTERS (US 2 PLAYERS, REVISION 2)","THE REAL GHOSTBUSTERS (US 2 PLAYERS, REVISION 2)","fbneo",
"Ghostlop.zip","GHOSTLOP (PROTOTYPE)","GHOSTLOP (PROTOTYPE)","fbneo",
"Ghouls.zip","GHOULS'N GHOSTS (WORLD)","GHOULS'N GHOSTS (WORLD)","fbneo",
"Ghoulsu.zip","GHOULS'N GHOSTS (US)","GHOULS'N GHOSTS (US)","fbneo",
"Giga Wing.zip","GIGA WING","GIGA WING","fbneo",
"Gijoe.zip","G.I. JOE (WORLD, EAB, SET 1)","G.I. JOE (WORLD, EAB, SET 1)","fbneo",
"Gimeabrk.zip","GIMEABRK","GIMEABRK","fbneo",
"Ginkun.zip","GANBARE GINKUN","GANBARE GINKUN","fbneo",
"Gladiatr.zip","GLADIATOR (US)","GLADIATOR (US)","fbneo",
"Gmissile.zip","GMISSILE","GMISSILE","fbneo",
"Gng.zip","GHOSTS'N GOBLINS (WORLD SET 1)","GHOSTS'N GOBLINS (WORLD SET 1)","fbneo",
"Gngcross.zip","GNGCROSS","GNGCROSS","fbneo",
"Gngjap.zip","GNGJAP","GNGJAP","fbneo",
"Gngt.zip","GHOSTS'N GOBLINS (US)","GHOSTS'N GOBLINS (US)","fbneo",
"Goal! Goal! Goal!.zip","GOAL! GOAL! GOAL!","GOAL! GOAL! GOAL!","fbneo",
"Goalx3.zip","GOAL! GOAL! GOAL!","GOAL! GOAL! GOAL!","fbneo",
"Goldnaxe.zip","GOLDEN AXE (SET 6, US, 8751 317-123A)","GOLDEN AXE (SET 6, US, 8751 317-123A)","fbneo",
"Gorf.zip","GORF","GORF","fbneo",
"Gorfpgm1.zip","GORFPGM1","GORFPGM1","fbneo",
"Gowcaizer.zip","GOWCAIZER","GOWCAIZER","fbneo",
"Gradius.zip","GRADIUS (JAPAN, ROM VERSION)","GRADIUS (JAPAN, ROM VERSION)","fbneo",
"Gradius2.zip","GRADIUS II - GOFER NO YABOU (JAPAN NEW VER.)","GRADIUS II - GOFER NO YABOU (JAPAN NEW VER.)","fbneo",
"Gradius3.zip","GRADIUS III (WORLD, PROGRAM CODE R)","GRADIUS III (WORLD, PROGRAM CODE R)","fbneo",
"Gravitar.zip","GRAVITAR","GRAVITAR","fbneo",
"Grdians.zip","GRDIANS","GRDIANS","fbneo",
"Great Hahou Daisakusen.zip","GREAT HAHOU DAISAKUSEN","GREAT HAHOU DAISAKUSEN","fbneo",
"Gridiron.zip","GRIDIRON","GRIDIRON","fbneo",
"Growl.zip","GROWL (WORLD, REV 1)","GROWL (WORLD, REV 1)","fbneo",
"Gtmr.zip","1000 MIGLIA GREAT 1000 MILES RALLY (TAIWAN 94/07/18)","1000 MIGLIA GREAT 1000 MILES RALLY (TAIWAN 94/07/18)","fbneo",
"Gulfstrm.zip","GULF STORM (SET 1)","GULF STORM (SET 1)","fbneo",
"Gundealr.zip","GUNDEALR","GUNDEALR","fbneo",
"Gundhara.zip","GUNDHARA","GUNDHARA","fbneo",
"Gunforc2.zip","GUNFORCE 2 (US)","GUNFORCE 2 (US)","fbneo",
"Gunforceu.zip","GUNFORCE - BATTLE FIRE ENGULFED TERROR ISLAND (US)","GUNFORCE - BATTLE FIRE ENGULFED TERROR ISLAND (US)","fbneo",
"Gunsmoke.zip","GUN.SMOKE (WORLD, 851115)","GUN.SMOKE (WORLD, 851115)","fbneo",
"Gunsmokj.zip","GUNSMOKJ","GUNSMOKJ","fbneo",
"Gunsmrom.zip","GUNSMROM","GUNSMROM","fbneo",
"Gururin.zip","GURURIN","GURURIN","fbneo",
"Guzzler.zip","GUZZLER","GUZZLER","fbneo",
"Gwarrior.zip","GALACTIC WARRIORS","GALACTIC WARRIORS","fbneo",
"Gypsyjug.zip","GYPSYJUG","GYPSYJUG","fbneo",
"Gyruss.zip","GYRUSS","GYRUSS","fbneo",
"Gyrussce.zip","GYRUSS (CENTURI)","GYRUSS (CENTURI)","fbneo",
"Hachoo.zip","HACHOO!","HACHOO!","fbneo",
"Hamburge.zip","HAMBURGE","HAMBURGE","fbneo",
"Hangly.zip","HANGLY-MAN (SET 1)","HANGLY-MAN (SET 1)","fbneo",
"Hangon.zip","HANG-ON (REV A)","HANG-ON (REV A)","fbneo",
"Hardhat.zip","HARDHAT","HARDHAT","fbneo",
"Hatris.zip","HATRIS (US)","HATRIS (US)","fbneo",
"Hbarrel.zip","HEAVY BARREL (WORLD)","HEAVY BARREL (WORLD)","fbneo",
"Hcastle.zip","HAUNTED CASTLE (VER. M)","HAUNTED CASTLE (VER. M)","fbneo",
"Headon.zip","HEAD ON (2 PLAYERS)","HEAD ON (2 PLAYERS)","fbneo",
"Headon2.zip","HEADON2","HEADON2","fbneo",
"Heatbrl.zip","HEATED BARREL (WORLD VERSION 3)","HEATED BARREL (WORLD VERSION 3)","fbneo",
"Hexa.zip","HEXA","HEXA","fbneo",
"Hharry.zip","HAMMERIN' HARRY (WORLD, M81 HARDWARE))","HAMMERIN' HARRY (WORLD, M81 HARDWARE))","fbneo",
"Hharryu.zip","HAMMERIN' HARRY (US, M84 HARDWARE)","HAMMERIN' HARRY (US, M84 HARDWARE)","fbneo",
"Hiimpact.zip","HIGH IMPACT FOOTBALL (REV LA5 02/15/91)","HIGH IMPACT FOOTBALL (REV LA5 02/15/91)","fbneo",
"Hippodrm.zip","HIPPODROME (US)","HIPPODROME (US)","fbneo",
"Hitice.zip","HIT THE ICE (US)","HIT THE ICE (US)","fbneo",
"Hitnmiss.zip","HITNMISS","HITNMISS","fbneo",
"Hook.zip","HOOK (WORLD)","HOOK (WORLD)","fbneo",
"Hotgmck.zip","TAISEN HOT GIMMICK (JAPAN)","TAISEN HOT GIMMICK (JAPAN)","fbneo",
"Hsf2.zip","HSF2","HSF2","fbneo",
"Hsf2d.zip","HYPER STREET FIGHTER II THE ANNIVERSARY EDITION (040202 ASIA PHOENIX EDITION)","HYPER STREET FIGHTER II THE ANNIVERSARY EDITION (040202 ASIA PHOENIX EDITION)","fbneo",
"Hunchy.zip","HUNCHY","HUNCHY","fbneo",
"Hustle.zip","HUSTLE","HUSTLE","fbneo",
"Hustler.zip","VIDEO HUSTLER","VIDEO HUSTLER","fbneo",
"Hwchamp.zip","HEAVYWEIGHT CHAMP (SET 1)","HEAVYWEIGHT CHAMP (SET 1)","fbneo",
"Hydra.zip","HYDRA","HYDRA","fbneo",
"Hypersp.zip","HYPERSP","HYPERSP","fbneo",
"Hyperspt.zip","HYPER SPORTS","HYPER SPORTS","fbneo",
"Hyprolym.zip","HYPER OLYMPIC","HYPER OLYMPIC","fbneo",
"Ikari3.zip","IKARI III - THE RESCUE (8-WAY JOYSTICK)","IKARI III - THE RESCUE (8-WAY JOYSTICK)","fbneo",
"Imsorry.zip","I'M SORRY (315-5110, US)","I'M SORRY (315-5110, US)","fbneo",
"Indyheat.zip","INDYHEAT","INDYHEAT","fbneo",
"Indytemp.zip","INDYTEMP","INDYTEMP","fbneo",
"Intcup94.zip","INTERNATIONAL CUP '94 (VER 2.2O 1994/05/26)","INTERNATIONAL CUP '94 (VER 2.2O 1994/05/26)","fbneo",
"Inthunt.zip","IN THE HUNT (WORLD)","IN THE HUNT (WORLD)","fbneo",
"Invaders.zip","SPACE INVADERS / SPACE INVADERS M","SPACE INVADERS / SPACE INVADERS M","fbneo",
"Invadpt2.zip","INVADPT2","INVADPT2","fbneo",
"Invdelux.zip","INVDELUX","INVDELUX","fbneo",
"Invds.zip","INVDS","INVDS","fbneo",
"Invho2.zip","INVHO2","INVHO2","fbneo",
"Invinco.zip","INVINCO","INVINCO","fbneo",
"Invrvnge.zip","INVRVNGE","INVRVNGE","fbneo",
"Irobot.zip","IROBOT","IROBOT","fbneo",
"Ironhors.zip","IRON HORSE","IRON HORSE","fbneo",
"Irritating Maze, The.zip","IRRITATING MAZE, THE","IRRITATING MAZE, THE","fbneo",
"Jack.zip","JACK THE GIANTKILLER (SET 1)","JACK THE GIANTKILLER (SET 1)","fbneo",
"Jailbrek.zip","JAIL BREAK","JAIL BREAK","fbneo",
"Japirem.zip","JAPIREM","JAPIREM","fbneo",
"Jbugsega.zip","JBUGSEGA","JBUGSEGA","fbneo",
"Jedi.zip","RETURN OF THE JEDI","RETURN OF THE JEDI","fbneo",
"Jhunt.zip","JHUNT","JHUNT","fbneo",
"Jjack.zip","JUMPING JACK","JUMPING JACK","fbneo",
"Jojobanr1.zip","JOJO'S BIZARRE ADVENTURE HERITAGE FOR THE FUTURE / JOJO NO KIMYOU NA BOUKEN MIRAI E NO ISAN (JAPAN 990913, NO CD)","JOJO'S BIZARRE ADVENTURE HERITAGE FOR THE FUTURE / JOJO NO KIMYOU NA BOUKEN MIRAI E NO ISAN (JAPAN 990913, NO CD)","fbneo",
"Jojon.zip","JOJO'S VENTURE / JOJO NO KIMYOU NA BOUKEN (ASIA 990128, NO CD)","JOJO'S VENTURE / JOJO NO KIMYOU NA BOUKEN (ASIA 990128, NO CD)","fbneo",
"Journey.zip","JOURNEY","JOURNEY","fbneo",
"Joust.zip","JOUST (WHITE/GREEN LABEL)","JOUST (WHITE/GREEN LABEL)","fbneo",
"Joustg.zip","JOUSTG","JOUSTG","fbneo",
"Joustr.zip","JOUST (SOLID RED LABEL)","JOUST (SOLID RED LABEL)","fbneo",
"Joustwr.zip","JOUSTWR","JOUSTWR","fbneo",
"Jrpacman.zip","JR. PAC-MAN (11/9/83)","JR. PAC-MAN (11/9/83)","fbneo",
"Jumpbug.zip","JUMP BUG","JUMP BUG","fbneo",
"Jumpcoas.zip","JUMP COASTER (WORLD)","JUMP COASTER (WORLD)","fbneo",
"Jungleh.zip","JUNGLE HUNT (US)","JUNGLE HUNT (US)","fbneo",
"Junglek.zip","JUNGLE KING (JAPAN)","JUNGLE KING (JAPAN)","fbneo",
"Jungler.zip","JUNGLER","JUNGLER","fbneo",
"Junofrst.zip","JUNO FIRST","JUNO FIRST","fbneo",
"Kabuki Klash - Far East Of Eden.zip","KABUKI KLASH - FAR EAST OF EDEN","KABUKI KLASH - FAR EAST OF EDEN","fbneo",
"Kaiserkn.zip","KAISER KNUCKLE (VER 2.1O 1994/07/29)","KAISER KNUCKLE (VER 2.1O 1994/07/29)","fbneo",
"Kamikaze.zip","KAMIKAZE","KAMIKAZE","fbneo",
"Kangaroo.zip","KANGAROO","KANGAROO","fbneo",
"Kaos.zip","KAOS","KAOS","fbneo",
"Karatblz.zip","KARATE BLAZERS (WORLD, SET 1)","KARATE BLAZERS (WORLD, SET 1)","fbneo",
"Karianx.zip","KARIAN CROSS (REV. 1.0)","KARIAN CROSS (REV. 1.0)","fbneo",
"Karnov.zip","KARNOV (US, REV 6)","KARNOV (US, REV 6)","fbneo",
"Karnovj.zip","KARNOV (JAPAN)","KARNOV (JAPAN)","fbneo",
"Kbash.zip","KNUCKLE BASH","KNUCKLE BASH","fbneo",
"Kengo.zip","KEN-GO (SET 1)","KEN-GO (SET 1)","fbneo",
"Kick.zip","KICK (UPRIGHT)","KICK (UPRIGHT)","fbneo",
"Kickman.zip","KICKMAN (UPRIGHT)","KICKMAN (UPRIGHT)","fbneo",
"Kicknrun.zip","KICK AND RUN (WORLD)","KICK AND RUN (WORLD)","fbneo",
"Kickridr.zip","KICK RIDER","KICK RIDER","fbneo",
"Kidniki.zip","KID NIKI - RADICAL NINJA (WORLD)","KID NIKI - RADICAL NINJA (WORLD)","fbneo",
"Killcom.zip","KILLCOM","KILLCOM","fbneo",
"King Of Dragons, The.zip","KING OF DRAGONS, THE","KING OF DRAGONS, THE","fbneo",
"King Of Fighters 2000, The.zip","KING OF FIGHTERS 2000, THE","KING OF FIGHTERS 2000, THE","fbneo",
"King Of Fighters 2001,The.zip","KING OF FIGHTERS 2001,THE","KING OF FIGHTERS 2001,THE","fbneo",
"King Of Fighters 2002 - Challenge To Ultimate Battle, The.zip","KING OF FIGHTERS 2002 - CHALLENGE TO ULTIMATE BATTLE, THE","KING OF FIGHTERS 2002 - CHALLENGE TO ULTIMATE BATTLE, THE","fbneo",
"King Of Fighters '94, The.zip","KING OF FIGHTERS '94, THE","KING OF FIGHTERS '94, THE","fbneo",
"King Of Fighters '95, The.zip","KING OF FIGHTERS '95, THE","KING OF FIGHTERS '95, THE","fbneo",
"King Of Fighters '96, The.zip","KING OF FIGHTERS '96, THE","KING OF FIGHTERS '96, THE","fbneo",
"King Of Fighters '97 Plus, The.zip","KING OF FIGHTERS '97 PLUS, THE","KING OF FIGHTERS '97 PLUS, THE","fbneo",
"King Of Fighters '97, The.zip","KING OF FIGHTERS '97, THE","KING OF FIGHTERS '97, THE","fbneo",
"King Of Fighters '98 - The Slugfest, The.zip","KING OF FIGHTERS '98 - THE SLUGFEST, THE","KING OF FIGHTERS '98 - THE SLUGFEST, THE","fbneo",
"King Of Fighters '99 - Millennium Battle, The.zip","KING OF FIGHTERS '99 - MILLENNIUM BATTLE, THE","KING OF FIGHTERS '99 - MILLENNIUM BATTLE, THE","fbneo",
"King Of The Monsters.zip","KING OF THE MONSTERS","KING OF THE MONSTERS","fbneo",
"Kinst.zip","KINST","KINST","fbneo",
"Kizuna Encounter - Super Tag Battle.zip","KIZUNA ENCOUNTER - SUPER TAG BATTLE","KIZUNA ENCOUNTER - SUPER TAG BATTLE","fbneo",
"Kizuna.zip","KIZUNA ENCOUNTER - SUPER TAG BATTLE / FU'UN SUPER TAG BATTLE","KIZUNA ENCOUNTER - SUPER TAG BATTLE / FU'UN SUPER TAG BATTLE","fbneo",
"Klax.zip","KLAX (VERSION 6)","KLAX (VERSION 6)","fbneo",
"Knckhead.zip","KNUCKLE HEADS (WORLD)","KNUCKLE HEADS (WORLD)","fbneo",
"Knights Of The Round.zip","KNIGHTS OF THE ROUND","KNIGHTS OF THE ROUND","fbneo",
"Knightsu.zip","KNIGHTS OF THE ROUND (911127 USA)","KNIGHTS OF THE ROUND (911127 USA)","fbneo",
"Kodu.zip","THE KING OF DRAGONS (US 910910)","THE KING OF DRAGONS (US 910910)","fbneo",
"Kof2002.zip","THE KING OF FIGHTERS 2002 (NGM-2650)(NGH-2650)","THE KING OF FIGHTERS 2002 (NGM-2650)(NGH-2650)","fbneo",
"Kof2003.zip","THE KING OF FIGHTERS 2003 (NGM-2710)","THE KING OF FIGHTERS 2003 (NGM-2710)","fbneo",
"Kof95.zip","THE KING OF FIGHTERS '95 (NGM-084)","THE KING OF FIGHTERS '95 (NGM-084)","fbneo",
"Kof96.zip","THE KING OF FIGHTERS '96 (NGM-214)","THE KING OF FIGHTERS '96 (NGM-214)","fbneo",
"Kof97.zip","THE KING OF FIGHTERS '97 (NGM-2320)","THE KING OF FIGHTERS '97 (NGM-2320)","fbneo",
"Kof98h.zip","THE KING OF FIGHTERS '98 - THE SLUGFEST / KING OF FIGHTERS '98 - DREAM MATCH NEVER ENDS (NGH-2420)","THE KING OF FIGHTERS '98 - THE SLUGFEST / KING OF FIGHTERS '98 - DREAM MATCH NEVER ENDS (NGH-2420)","fbneo",
"Konamigt.zip","KONAMI GT","KONAMI GT","fbneo",
"Kotm2.zip","KOTM2","KOTM2","fbneo",
"Kroozr.zip","KOZMIK KROOZR","KOZMIK KROOZR","fbneo",
"Krull.zip","KRULL","KRULL","fbneo",
"Kungfub.zip","KUNG-FU MASTER (BOOTLEG SET 1)","KUNG-FU MASTER (BOOTLEG SET 1)","fbneo",
"Kungfum.zip","KUNG-FU MASTER","KUNG-FU MASTER","fbneo",
"Kurikint.zip","KURI KINTON (WORLD)","KURI KINTON (WORLD)","fbneo",
"Kyukaidk.zip","KYUUKAI DOUCHUUKI (JAPAN, NEW VERSION (REV B))","KYUUKAI DOUCHUUKI (JAPAN, NEW VERSION (REV B))","fbneo",
"Ladybug.zip","LADY BUG","LADY BUG","fbneo",
"Last Blade 2, The.zip","LAST BLADE 2, THE","LAST BLADE 2, THE","fbneo",
"Last Blade, The.zip","LAST BLADE, THE","LAST BLADE, THE","fbneo",
"Last Resort.zip","LAST RESORT","LAST RESORT","fbneo",
"Lastblad.zip","THE LAST BLADE / BAKUMATSU ROMAN - GEKKA NO KENSHI (NGM-2340)","THE LAST BLADE / BAKUMATSU ROMAN - GEKKA NO KENSHI (NGM-2340)","fbneo",
"Lazercmd.zip","LAZERCMD","LAZERCMD","fbneo",
"Ldrun.zip","LODE RUNNER (SET 1)","LODE RUNNER (SET 1)","fbneo",
"Ldrun2.zip","LDRUN2","LDRUN2","fbneo",
"Ldrun3.zip","LDRUN3","LDRUN3","fbneo",
"Ldrun4.zip","LODE RUNNER IV - TEIKOKU KARANO DASSHUTSU","LODE RUNNER IV - TEIKOKU KARANO DASSHUTSU","fbneo",
"Le2.zip","LE2","LE2","fbneo",
"League Bowling.zip","LEAGUE BOWLING","LEAGUE BOWLING","fbneo",
"Legend Of Success Joe.zip","LEGEND OF SUCCESS JOE","LEGEND OF SUCCESS JOE","fbneo",
"Legionna.zip","LEGIONNAIRE (WORLD)","LEGIONNAIRE (WORLD)","fbneo",
"Leprechn.zip","LEPRECHN","LEPRECHN","fbneo",
"Lethalen.zip","LETHAL ENFORCERS (VER UAE, 11/19/92 1504)","LETHAL ENFORCERS (VER UAE, 11/19/92 1504)","fbneo",
"Lethalj.zip","LETHALJ","LETHALJ","fbneo",
"Lethalth.zip","LETHALTH","LETHALTH","fbneo",
"Lgtnfght.zip","LIGHTNING FIGHTERS (WORLD)","LIGHTNING FIGHTERS (WORLD)","fbneo",
"Liberatr.zip","LIBERATR","LIBERATR","fbneo",
"Lifefrce.zip","LIFEFORCE (US)","LIFEFORCE (US)","fbneo",
"Liquidku.zip","LIQUID KIDS (US)","LIQUID KIDS (US)","fbneo",
"Lkage.zip","THE LEGEND OF KAGE","THE LEGEND OF KAGE","fbneo",
"Llander.zip","LUNAR LANDER (REV 2)","LUNAR LANDER (REV 2)","fbneo",
"Lnc.zip","LOCK'N'CHASE","LOCK'N'CHASE","fbneo",
"Locomotn.zip","LOCO-MOTION","LOCO-MOTION","fbneo",
"Loht.zip","LOHT","LOHT","fbneo",
"Lomakai.zip","LEGEND OF MAKAI (WORLD)","LEGEND OF MAKAI (WORLD)","fbneo",
"Losttomb.zip","LOST TOMB (EASY)","LOST TOMB (EASY)","fbneo",
"Lotlot.zip","LOTLOT","LOTLOT","fbneo",
"Lottofun.zip","LOTTO FUN","LOTTO FUN","fbneo",
"Lrescue.zip","LRESCUE","LRESCUE","fbneo",
"Lrunner.zip","LRUNNER","LRUNNER","fbneo",
"Luckywld.zip","LUCKY & WILD","LUCKY & WILD","fbneo",
"Lupin3.zip","LUPIN3","LUPIN3","fbneo",
"Lwings.zip","LEGENDARY WINGS (US SET 1)","LEGENDARY WINGS (US SET 1)","fbneo",
"Lwingsjp.zip","LWINGSJP","LWINGSJP","fbneo",
"Metal Slug 4 Plus.zip","Metal Slug 4 Plus","Metal Slug 4 Plus","fbneo",
"Mhavoc2.zip","Mhavoc2","Mhavoc2","fbneo",
"Neo Mr.zip","Neo Mr","Neo Mr","fbneo",
"Night Warriors - Darkstalker'.zip","Night Warriors - Darkstalker'","Night Warriors - Darkstalker'","fbneo",
"Night Warriors - Darkstalker's.7z","Night Warriors - Darkstalker's","Night Warriors - Darkstalker's","fbneo",
"Ninja Master’S - Haō Ninpō Jō.zip","Ninja Master’S - Haō Ninpō Jō","Ninja Master’S - Haō Ninpō Jō","fbneo",
"Paclandn.zip","Paclandn","Paclandn","fbneo",
"Pioneer Laseractive Bios V1.zip","Pioneer Laseractive Bios V1","Pioneer Laseractive Bios V1","fbneo",
"Pleasure Goal - 5On5 Mini Soccer.zip","Pleasure Goal - 5On5 Mini Soccer","Pleasure Goal - 5On5 Mini Soccer","fbneo",
"Pleitek.zip","Pleitek","Pleitek","fbneo",
"Pochi & Nyaa.zip","Pochi & Nyaa","Pochi & Nyaa","fbneo",
"Power Instinct 4 - Matrimelee.zip","Power Instinct 4 - Matrimelee","Power Instinct 4 - Matrimelee","fbneo",
"Powered Gear - Strategic Variant Armor Equipment.zip","Powered Gear - Strategic Variant Armor Equipment","Powered Gear - Strategic Variant Armor Equipment","fbneo",
"Puzzle De Conie.zip","Puzzle De Conie","Puzzle De Conie","fbneo",
"Quantum2.zip","QUANTUM2","QUANTUM2","fbneo",
"S1945.zip","STRIKERS 1945 (WORLD)","STRIKERS 1945 (WORLD)","fbneo",
"S1945iii.zip","STRIKERS 1945 III (WORLD) / STRIKERS 1999 (JAPAN)","STRIKERS 1945 III (WORLD) / STRIKERS 1999 (JAPAN)","fbneo",
"S1945p.zip","STRIKERS 1945 PLUS","STRIKERS 1945 PLUS","fbneo",
"Sailormn.zip","SAILORMN","SAILORMN","fbneo",
"Sailormnoj.zip","PRETTY SOLDIER SAILOR MOON (VER. 95/03/21, JAPAN)","PRETTY SOLDIER SAILOR MOON (VER. 95/03/21, JAPAN)","fbneo",
"Salmndr2.zip","SALMNDR2","SALMNDR2","fbneo",
"Samsh5sp.zip","SAMURAI SHODOWN V SPECIAL / SAMURAI SPIRITS ZERO SPECIAL (NGM-2720)","SAMURAI SHODOWN V SPECIAL / SAMURAI SPIRITS ZERO SPECIAL (NGM-2720)","fbneo",
"Samsho.zip","SAMSHO","SAMSHO","fbneo",
"Samsho3.zip","SAMURAI SHODOWN III / SAMURAI SPIRITS - ZANKUROU MUSOUKEN (NGM-087)","SAMURAI SHODOWN III / SAMURAI SPIRITS - ZANKUROU MUSOUKEN (NGM-087)","fbneo",
"Samurai Shodown IV - Amakusa's.zip","SAMURAI SHODOWN IV - AMAKUSA'S","SAMURAI SHODOWN IV - AMAKUSA'S","fbneo",
"Samurai Showdown V Special.zip","SAMURAI SHOWDOWN V SPECIAL","SAMURAI SHOWDOWN V SPECIAL","fbneo",
"Samurai Showdown V.zip","SAMURAI SHOWDOWN V","SAMURAI SHOWDOWN V","fbneo",
"Shiryu2.zip","SHIRYU2","SHIRYU2","fbneo",
"Shock Troopers 2Nd Squad.zip","SHOCK TROOPERS 2ND SQUAD","SHOCK TROOPERS 2ND SQUAD","fbneo",
"Shock Troopers.zip","SHOCK TROOPERS","SHOCK TROOPERS","fbneo",
"Shollow.zip","SATAN'S HOLLOW (SET 1)","SATAN'S HOLLOW (SET 1)","fbneo",
"Shootout.zip","SHOOT OUT (US)","SHOOT OUT (US)","fbneo",
"Showdown.zip","SHOWDOWN","SHOWDOWN","fbneo",
"Shuuz.zip","SHUUZ (VERSION 8.0)","SHUUZ (VERSION 8.0)","fbneo",
"Sidearjp.zip","SIDEARJP","SIDEARJP","fbneo",
"Sidearms (2).zip","SIDEARMS (2)","SIDEARMS (2)","fbneo",
"Sidearms.zip","SIDEARMS","SIDEARMS","fbneo",
"Sidepckt.zip","SIDEPCKT","SIDEPCKT","fbneo",
"Sidetrac.zip","SIDETRAC","SIDETRAC","fbneo",
"Silentd.zip","SILENTD","SILENTD","fbneo",
"Silkworm.zip","SILK WORM (WORLD)","SILK WORM (WORLD)","fbneo",
"Simpsons.zip","SIMPSONS","SIMPSONS","fbneo",
"Sinistar.zip","SINISTAR (REVISION 3)","SINISTAR (REVISION 3)","fbneo",
"Skullfng.zip","SKULLFNG","SKULLFNG","fbneo",
"Skullxbo.zip","SKULLXBO","SKULLXBO","fbneo",
"Skyadvnt.zip","SKYADVNT","SKYADVNT","fbneo",
"Slyspy.zip","SLY SPY (US REVISION 4)","SLY SPY (US REVISION 4)","fbneo",
"Smashtv.zip","SMASHTV","SMASHTV","fbneo",
"Snakepit.zip","SNAKEPIT","SNAKEPIT","fbneo",
"Snakjack.zip","SNAKJACK","SNAKJACK","fbneo",
"Snapjack.zip","SNAPJACK","SNAPJACK","fbneo",
"Sncwgltd.zip","SNCWGLTD","SNCWGLTD","fbneo",
"Snowbros.zip","SNOWBROS","SNOWBROS","fbneo",
"Soccer Brawl.zip","SOCCER BRAWL","SOCCER BRAWL","fbneo",
"Soccer.zip","SOCCER","SOCCER","fbneo",
"Solarfox.zip","SOLAR FOX (UPRIGHT)","SOLAR FOX (UPRIGHT)","fbneo",
"Solarwar.zip","SOLARWAR","SOLARWAR","fbneo",
"Soldamj.zip","SOLDAM (JAPAN)","SOLDAM (JAPAN)","fbneo",
"Solomon.zip","SOLOMON","SOLOMON","fbneo",
"Sonic .zip","SONIC","SONIC","fbneo",
"Street Fighter Alpha.zip","STREET FIGHTER ALPHA","STREET FIGHTER ALPHA","fbneo",
